system,dataset,qid,question,retrieval_time_s,generation_time_s,total_time_s,num_chunks,context_length,retrieve_k,ok,error
plaintext,Multi,17,Did Jennifer remind Li Hua about proper nutrition and hydration before Jake shared his tips for staying hydrated during the match?,0.1528620719909668,64.84289145469666,64.9979555606842,20,2907,30,True,
plaintext,Multi,18,Did the group members talk about their favorite characters in the TV series Game of Thrones after Emily started a vote on the most hateable character?,0.16005825996398926,65.15107440948486,65.31408715248108,20,2953,30,True,
plaintext,Multi,19,Did Jennifer remind Li Hua to consume enough protein after the workout before she shared tips with the group members on common mistakes to avoid after an intense workout?,0.1691758632659912,66.69325280189514,66.86541938781738,20,2904,30,True,
plaintext,Multi,20,Did Li Hua ask Thane about his opinion on The Last of Us before he asked about Sekiro: Shadows Die Twice?,0.147979736328125,65.81175565719604,65.96198511123657,20,2832,30,True,
plaintext,Multi,21,Did Jake Watson and Li Hua discuss the classic matches between FC Barcelona and FC Bayern Munich before the group members discussed the classic matches between FC Barcelona and Real Madrid?,0.16855931282043457,61.887866735458374,62.058958530426025,20,2859,30,True,
plaintext,Multi,22,Did the group members debate about the best football manager in the Premier League history after they debated if Pep Guardiola is the greatest soccer manager in football history?,0.16202688217163086,61.183916330337524,61.34809589385986,20,2788,30,False,
plaintext,Multi,23,Did the discussion about Jaime Lannister's character occur after the discussion about Cersei Lannister's character?,0.16562128067016602,59.955918073654175,60.123470067977905,20,2839,30,True,
plaintext,Multi,24,Did Wolfgang ask Li Hua if she wants to have pizza for dinner after work today before he wondered if she wanted to have Sichuan hot pot for dinner tonight?,0.15285754203796387,82.3752932548523,82.53049325942993,20,2917,30,True,
plaintext,Multi,25,Did Jennifer challenge Li Hua to do 60 pull-ups in a training session after she challenged him to do 100 pushups?,0.15021967887878418,71.04562711715698,71.19813895225525,20,2915,30,True,
plaintext,Multi,26,Did Jake share common knowledge about offside in soccer with Li Hua before he passed practical techniques to Li Hua on how to avoid offside for a forward?,0.14850091934204102,65.12371969223022,65.27459454536438,20,2930,30,True,
plaintext,Multi,27,Did Wolfgang arrive in Hong Kong after he informed Li Hua about his upcoming trip?,0.1536555290222168,71.46732568740845,71.62267756462097,20,2886,30,True,
plaintext,Multi,28,"What time does Li Hua watch the movie ""Overwatch 3""?",0.23777079582214355,71.28914952278137,71.52848219871521,20,2621,30,True,
plaintext,Multi,29,"Who does Li Hua go to watch the movie ""Overwatch 3"" with?",0.14261102676391602,73.22873520851135,73.37286305427551,20,2853,30,True,
plaintext,Multi,30,Has Wolfgang ever been to Hong Kong?,0.16624689102172852,69.41319227218628,69.58145213127136,20,2884,30,True,
plaintext,Multi,31,Who knows about Wolfgang going to Hong Kong?,0.16446709632873535,60.36277532577515,60.52928423881531,20,2865,30,True,
plaintext,Multi,32,Who wished Li Hua a happy Lunar New Year?,0.17119216918945312,68.29504466056824,68.46839380264282,20,2810,30,True,
plaintext,Multi,33,Who introduced the bread delivery service and recommend Alice for the delivery?,0.1483621597290039,43.86388039588928,44.01327085494995,20,1699,30,True,
plaintext,Multi,34,What is the opportunity that makes Wolfgang and Yuriko acquaitances?,0.15761971473693848,75.09800696372986,75.25751090049744,20,2858,30,True,
plaintext,Multi,35,What was the content of the first-ever delivery from Hailey to LiHua and what was LiHua's opinion about it?,0.1549849510192871,67.35816550254822,67.51467967033386,20,2711,30,True,
plaintext,Multi,36,What opportunity did LiHua create for Chae to meet Wolfgang and Yuriko?,0.16576862335205078,80.24014472961426,80.40801739692688,20,2949,30,True,
plaintext,Multi,37,What special offerings did Hailey have for her backery shop in the month of May?,0.16237378120422363,68.25132727622986,68.41576886177063,20,2715,30,True,
plaintext,Multi,38,What feedbacks does Hailey ask from LiHua in July?,0.17460107803344727,66.28601717948914,66.46288418769836,20,2737,30,True,
plaintext,Multi,39,How long does it take in total from LiHua planning on getting the air-conditioner to the air-conditioner been installed?,0.18480420112609863,64.94036912918091,65.12714409828186,20,2699,30,True,
plaintext,Multi,40,Did it take more than 3 weeks from LiHua planning on getting the air-conditioner to the air-conditioner been actually installed?,0.14517760276794434,51.343918323516846,51.49098038673401,20,2738,30,True,
plaintext,Multi,41,Did it take more than a week from Adam asking LiHua about the ideal installation date to Adam reminding LiHua about the contractor team installing air-conditioner at 18:00?,0.21027183532714844,62.4352068901062,62.647724866867065,20,2680,30,False,
plaintext,Multi,42,Who does LiHua want to invite to the photo exhibition and who goes with him (during August)?,0.22977566719055176,72.23104667663574,72.46232080459595,20,2851,30,True,
plaintext,Multi,43,Is the time interval between LiHua asking JakeWatson to help him with dribbling skills and Li Hua asking the group about classic must-watch UCL matches more than 2 days (restrict your search within August)?,0.18433809280395508,67.87715411186218,68.06421136856079,20,2875,30,False,
plaintext,Multi,44,Is the time interval more than 3 days between LiHua asking Adam to help him install a curtain on the basement window and Adam asking LiHua to measure the size of the window?,0.16597509384155273,66.76275396347046,66.93111896514893,20,2769,30,True,
plaintext,Multi,45,Is the time interval more than 7 days between Adam asking LiHua to measure the size of the window and Adam informing Li Hua that he has booked the curtain of the right size?,0.17382335662841797,63.363789796829224,63.540095806121826,20,2645,30,False,
plaintext,Multi,46,Is the time interval more than 3 days between LiHua confirming that he has received the curtain and Adam asking LiHua if the curtain is all good?,0.18175339698791504,62.72845506668091,62.91232419013977,20,2626,30,False,
plaintext,Multi,47,Is the time interval more than 3 days between LiHua first asking Adam if he can buy a small fridge for the basement and Adam asking LiHua about the size of the fridge?,0.16038060188293457,62.22837996482849,62.39074730873108,20,2543,30,False,
plaintext,Multi,48,Is the time interval more than 7 days between Adam asking LiHua about the size of the fridge and Adam informing LiHua that the fridge will be delivered at 4pm next day?,0.16447091102600098,64.2063901424408,64.37267470359802,20,2539,30,True,
plaintext,Multi,49,Wolfgang suddenly becomes very concerned about good body shape and healthy food choices in December. What are the two conversations he had with LiHua in December that reflect this?,0.16669392585754395,70.1395697593689,70.30847144126892,20,2870,30,False,
plaintext,Multi,50,Did Li Hua agree to have dinner with Wolfgang after he told Wolfgang about the lunch arrangement?,0.15782570838928223,69.35119485855103,69.51108002662659,20,2595,30,True,
plaintext,Multi,51,Did Li Hua ask Wolfgang Schulz for a recommendation on a gym or fitness center before asking Jennifer Moore for book recommendations on fitness nutrition?,0.15915441513061523,66.40293145179749,66.56526589393616,20,2931,30,True,
plaintext,Multi,52,Did Li Hua ask Wolfgang Schulz if he wants to go to the gym together before Jennifer reminded Li Hua to participate in the gym's membership feedback activity?,0.1524357795715332,66.71984267234802,66.87422847747803,20,2911,30,True,
plaintext,Multi,53,Did Li Hua send a message to Wolfgang Schulz saying that he has prepared all the delicious food for tonight's Chinese Lunar New Year before Wolfgang sent a message to Li Hua wishing him a happy Lunar New Year?,0.21305513381958008,64.98389148712158,65.19887900352478,20,2566,30,True,
plaintext,Multi,54,Did Li Hua provide feedback to Jennifer Moore on his new meal plan before he asked her for advice on a healthy meal plan?,0.2035822868347168,72.25107002258301,72.45708131790161,20,2872,30,True,
plaintext,Multi,55,Did Li Hua's complaint about the customer who modifies their requirements occur before Wolfgang comforted him?,0.1644425392150879,73.59808087348938,73.76436853408813,20,2931,30,True,
plaintext,Multi,56,Did Adam Smith send Li Hua a reminder about the upcoming rent due date before Li Hua sent a message about having already transferred the rent on 20260301?,0.21936440467834473,66.49224853515625,66.71359944343567,20,2646,30,True,
plaintext,Multi,57,Did Li Hua share a blog post about his recent fitness achievements after Jennifer sent him a motivational message?,0.22275471687316895,64.77499318122864,64.99969959259033,20,2878,30,True,
plaintext,Multi,58,Did Li Hua send a follow-up message to Jennifer before she asked him about his latest sleeping schedule?,0.16167879104614258,56.34591603279114,56.50976514816284,20,2894,30,True,
plaintext,Multi,59,Did Li Hua ask Adam Smith about placing potted plants in the basement before he asked about decorating the basement?,0.16550922393798828,60.413094997406006,60.580962896347046,20,2554,30,True,
plaintext,Multi,60,Did Li Hua ask Wolfgang for advice on renovating the basement before he invited Adam Smith to check the progress of the basement renovation?,0.16398382186889648,63.8614022731781,64.02781844139099,20,2825,30,True,
encrypted,Single,1,Why did Adam remind Li Hua not to play guitar late at night?,0.17113161087036133,68.66609334945679,68.83907532691956,20,2727,30,True,
encrypted,Single,2,What type of ambiance does YurikoYamamoto want for her studio's homepage?,0.159698486328125,65.73581671714783,65.89767122268677,20,2786,30,True,
encrypted,Single,3,When did Li Hua invite Adam Smith to check the basement renovation progress?,0.22965621948242188,64.04472541809082,64.27597713470459,20,2825,30,True,
encrypted,Single,4,What is the name of the café where Li Hua and YurikoYamamoto first meeting to talk about Yuriko's website?,0.23729205131530762,71.68383479118347,71.92282509803772,20,2899,30,True,
encrypted,Single,5,What is the essence of YurikoYamamoto Li Hua is helping with her homepage?,0.1759202480316162,63.715352296829224,63.89336180686951,20,2727,30,True,
encrypted,Single,6,What type of instrument does Li Hua play in the basement?,0.17253851890563965,70.02619695663452,70.20075583457947,20,2874,30,True,
encrypted,Single,7,When did Adam Smith inform Li Hua about potential issues with the pipes in the basement?,0.22041058540344238,66.48323512077332,66.70531630516052,20,2825,30,True,
encrypted,Single,8,When did Li Hua inform Adam Smith that the rent was transferred?,0.21576309204101562,60.95449447631836,61.171671628952026,20,2643,30,True,
encrypted,Single,9,When is the music concert that Wolfgang invites Li Hua to?,0.22088861465454102,74.41611576080322,74.63874840736389,20,2877,30,True,
encrypted,Single,10,What dish does Li Hua agree to bring to the neighborhood potluck dinner?,0.1705305576324463,67.5149257183075,67.68727898597717,20,2664,30,True,
encrypted,Single,11,Who is Li Hua meeting with to discuss homepage design updates?,0.15943670272827148,65.80718731880188,65.96869230270386,20,2677,30,True,
encrypted,Single,12,What new feature does Yuriko Yamamoto consider adding to her studio's homepage?,0.15285634994506836,61.82693910598755,61.98151159286499,20,2628,30,True,
encrypted,Single,13,What time is the power outage in the neighborhood?,0.16869306564331055,63.53593134880066,63.70667123794556,20,2676,30,True,
encrypted,Single,14,What suggestions does Li Hua give for promoting the new scheduling feature?,0.26498842239379883,68.39807367324829,68.66464161872864,20,2765,30,True,
encrypted,Single,15,Who invites Li Hua to join the community bake sale?,0.19179439544677734,70.83005094528198,71.02357506752014,20,2848,30,True,
encrypted,Single,16,What day and time is the community bake sale taking place?,0.15000462532043457,48.631022453308105,48.78259205818176,20,2467,30,True,
encrypted,Single,17,When does Li Hua request a delivery from Hailey Johnson?,0.2355334758758545,66.91216540336609,67.1493148803711,20,2667,30,True,
encrypted,Single,18,What is the address where Li Hua wants the bread delivery to be made?,0.1571519374847412,42.97112822532654,43.1298394203186,20,2814,30,True,
encrypted,Single,19,What service does Hailey Johnson offer to Li Hua?,0.1616356372833252,65.54823279380798,65.71185302734375,20,2622,30,True,
encrypted,Single,20,What time does Hailey Johnson start baking?,0.16814541816711426,73.4836528301239,73.6535542011261,20,2856,30,True,
encrypted,Single,21,Where does Li Hua plan to meet Yuriko Yamamoto to show the final website?,0.17311811447143555,76.50357818603516,76.67883396148682,20,2871,30,True,
encrypted,Single,22,What does Li Hua suggest to Hailey regarding the frequency of bread delivery?,0.16574597358703613,70.7573823928833,70.92515063285828,20,2814,30,True,
encrypted,Single,23,What does Li Hua agree to bring to the bonfire singing party hosted by Chae Song-hwa?,0.16480636596679688,73.33846545219421,73.50488495826721,20,2760,30,True,
encrypted,Single,24,What is the focus of Li Hua's next month's fitness plan according to Jennifer?,0.15852928161621094,69.77136611938477,69.93166708946228,20,2926,30,True,
encrypted,Single,25,What is the building's policy that Adam reminds Li Hua about?,0.1600203514099121,65.28123593330383,65.44301915168762,20,2847,30,True,
encrypted,Single,26,What is the topic of the online tutorial Yuriko shares with the group?,0.17461919784545898,75.92072224617004,76.09739065170288,20,2808,30,True,
encrypted,Single,27,What is Wolfgang looking for in his new drums?,0.2289443016052246,90.0848171710968,90.3159863948822,20,2990,30,True,
encrypted,Single,28,What song does Li Hua suggest for the jam session on 20260405?,0.4970080852508545,83.48207783699036,83.98607921600342,20,2882,30,True,
encrypted,Single,29,What does Li Hua think about the rosemary focaccia?,0.36733078956604004,77.30132985115051,77.67116022109985,20,2728,30,True,
encrypted,Single,30,When does Li Hua confirm the rent transfer to Adam?,0.5409629344940186,62.21309971809387,62.75715255737305,20,2325,30,True,
encrypted,Single,31,What joke does Wolfgang make as an April Fool's joke?,0.34100866317749023,76.03282237052917,76.37715244293213,20,2414,30,True,
encrypted,Single,32,Who is delivering the bread to Li Hua on 20260403?,0.34342145919799805,79.33360815048218,79.67934393882751,20,2771,30,True,
encrypted,Single,33,What does Li Hua think about improvisation during the jam session?,0.3470726013183594,78.7014729976654,79.0529317855835,20,2919,30,True,
encrypted,Single,34,When is ChaeSong-hwa hosting the community medical knowledge lecture?,0.5055022239685059,77.23629403114319,77.74571585655212,20,2945,30,True,
encrypted,Single,35,What topics will be covered in the community medical knowledge lecture?,0.3372352123260498,46.6163444519043,46.956093311309814,20,2901,30,True,
encrypted,Single,36,What new song does the Jolly band decide to work on for the jam session according to their discussion on 20260410?,0.36257481575012207,68.0826849937439,68.44798636436462,20,2395,30,True,
encrypted,Single,37,What is Li Hua's feedback on Chae Song-hwa's medical knowledge lecture?,0.36881327629089355,76.00379586219788,76.37742519378662,20,2905,30,True,
encrypted,Single,38,When is the anniversary event of Hailey Johnson's bakery shop?,1.0348124504089355,81.32347106933594,82.36011576652527,20,2886,30,True,
encrypted,Single,39,What does Li Hua want to have on Hailey's bakery shop anniversary event?,0.34485340118408203,53.76895809173584,54.117329359054565,20,2809,30,True,
encrypted,Single,40,Why does Li Hua ask ChaeSong-hwa about whether neurosurgeons actually use test tubes in their work?,0.36705493927001953,75.68950080871582,76.06080722808838,20,2798,30,True,
encrypted,Single,41,Who proposes that the band takes a break from jamming this week?,0.34797215461730957,74.23673176765442,74.58899235725403,20,2671,30,True,
